step,Tx,Ty,Tz,Axy,Axz,Ayz,Ayx,Azx,Azy,Px,Py,Pz
325,0.3710821931529318,0.0014160653937427582,-0.0001783990342254736,0.2293956598902276,-0.00011933299551521858,0.24157706150759103,0.002908458762858285,0.25906084626616993,-0.0007544829788790179,0.001143204509890087,0.0005164770698374109,0.24268945594967017
326,0.37108014174782694,0.001415516592188305,-0.00017853560711547482,0.2294166570839549,-0.00011803275781582104,0.24159537375901532,0.0029084579312130235,0.2590758419501432,-0.0007543582362577086,0.0011439884837414931,0.0005163724451011733,0.24270877617774606
327,0.37107827140174726,0.0014150162713978923,-0.0001786604453697791,0.22943579997567407,-0.00011684863565768955,0.2416120680460086,0.0029084569063022865,0.25908951546598497,-0.000754245699839578,0.0011447022802067563,0.0005162785669545795,0.24272638985602882
328,0.37107656615854717,0.0014145601510228366,-0.00017877453505227062,0.22945325214906406,-0.00011577016632762458,0.24162728723503948,0.0029084557506136007,0.2591019830926783,-0.0007541441089075063,0.0011453522508586597,0.000516194253336583,0.24274244759444633
329,0.3710750114642517,0.0014141443282993352,-0.0001788787827290846,0.22946916278621357,-0.00011478784557604886,0.2416411615922878,0.00290845451337613,0.2591133509333893,-0.0007540523420324105,0.0011459441607113879,0.0005161184624525807,0.242757086732684
330,0.3710735940444876,0.0014137652447795616,-0.00017897402136828234,0.22948366793046457,-0.00011389303718548869,0.24165380989242102,0.002908453233051987,0.25912371579736854,-0.0007539694005246252,0.0011464832443285168,0.0005160502748958242,0.24277043250578428
331,0.3710723017925252,0.0014134196559905702,-0.00017906101587982653,0.229496891639387,-0.0001130778915050231,0.2416653404302326,0.002908451939382013,0.2591331660069,-0.000753894393986769,0.001146974256248947,0.0005159888781816306,0.24278259910797578
332,0.37107112366702794,0.001413104603763381,-0.000179140468305417,0.22950894703729294,-0.00011233527199215196,0.24167585194357885,0.002908450655063701,0.25914178213540995,-0.0007538265276869814,0.0011474215163554326,0.000515933553356089,0.24279369066351528
333,0.371070049598682,0.0014128173909972123,-0.00017921302266947652,0.22951993727591927,-0.00011165868891666465,0.24168543445533056,0.0029084493971261523,0.2591496376823965,-0.0007537650915107235,0.001147828950734672,0.0005158836633891925,0.24280380211258532
334,0.3710690704049465,0.0014125555586448329,-0.00017927926950448908,0.22952995641118878,-0.0001110422394792064,0.24169417004139537,0.0029084481780549697,0.2591567996904129,-0.0007537094502820573,0.0011482001285115333,0.0005158386431040304,0.24281302001960825
335,0.37106817771222805,0.0014123168647237885,-0.00017933975006473595,0.2295390902032963,-0.00011048055368303242,0.2417021335312599,0.0029084470067113123,0.2591633293089331,-0.0007536590352747037,0.0011485382950838204,0.0005157979904289326,0.24282142331071263
336,0.37106736388484096,0.0014120992651753587,-0.0001793949602433949,0.22954741684675425,-0.0001099687453720012,0.2417093931469468,0.002908445889081502,0.25916928230955466,-0.0007536133367571615,0.0011488464021338599,0.0005157612587900679,0.24282908394651156
337,0.37106662196016965,0.0014119008964089076,-0.00017944535420831182,0.22955500763647246,-0.00010950236791313866,0.24171601108577084,0.0029084448288871525,0.2591747095566375,-0.0007535718974377819,0.0011491271347503166,0.0005157280504878533,0.24283606753582687
338,0.3710659455894966,0.001411720059383399,-0.00017949134777184381,0.22956192757542773,-0.00010907737405937336,0.24172204405181466,0.0029084438280807348,0.2591796574371521,-0.0007535343066938277,0.0011493829359558673,0.0005156980109227915,0.24284243389550786
339,0.37106532898400674,0.0014115552050911382,-0.00017953332151029642,0.22956823592900635,-0.00010869007957802199,0.24172754374061578,0.0029084428872470187,0.2591841682532043,-0.0007535001954843646,0.0011496160289035183,0.0005156708235553708,0.2428482375610514
340,0.3710647668655188,0.0014114049213203221,-0.00017957162364812525,0.22957398673066598,-0.00010833713027548414,0.24173255728116833,0.0029084420059272494,0.2591882805804211,-0.0007534692318599116,0.0011498284369753115,0.0005156462055010057,0.24285352825232287
341,0.37106425442153435,0.0014112679205838898,-0.00017960657272163695,0.22957922924316496,-0.00010801547208671411,0.24173712763898475,0.00290844118288009,0.25919202959511933,-0.0007534411169939928,0.0011500220019918061,0.0005156239036748611,0.24285835129830677
342,0.3710637872642282,0.0014111430291122988,-0.00017963846003682347,0.2295840083792408,-0.00010772232393363921,0.24174129398363672,0.002908440416290786,0.25919544737293887,-0.0007534155816713062,0.0011501984007185927,0.0005156036914133341,0.2428627480244742
343,0.37106336139303786,0.0014110291768165606,-0.00017966755193489124,0.2295883650852841,-0.0001074551530858203,0.24174509202389627,0.0029084397039379974,0.2591985631613958,-0.0007533923831761431,0.0011503591598360525,0.0005155853655092964,0.24286675610604436
344,0.3710629731605378,0.0014109253881360636,-0.00017969409187899076,0.22959233669124765,-0.0001072116527854351,0.24174855431332598,0.0029084390433261696,0.2592014036286074,-0.000753371302531741,0.0011505056695216126,0.0005155687436066207,0.24287040989013098
345,0.3710626192413119,0.0014108307736934056,-0.00017971830237459058,0.22959595722974924,-0.00010698972192126821,0.2417517105289166,0.002908438431789687,0.25920399309025016,-0.0007533521420482011,0.0011506391957777989,0.0005155536619075836,0.24287374068950526
346,0.3710622966035624,0.00141074452268526,-0.0001797403867356613,0.22959925772707,-0.00010678744655868851,0.24175458772514447,0.002908437866574362,0.25920635371663664,-0.0007533347231415777,0.00115076089162626,0.0005155399731524808,0.2428767770504679
347,0.37106200248321575,0.0014106658959443627,-0.00017976053070774847,0.229602266468514,-0.00010660308315161349,0.2417572105656124,0.00290843734490034,0.2592085057216384,-0.0007533188843919787,0.0011508718072754287,0.0005155275448368366,0.24287954499710585
348,0.371061734360307,0.0014105942196135433,-0.00017977890395878878,0.2296050092403817,-0.00010643504327928431,0.24175960153424852,0.002908436864010112,0.2592104675350335,-0.0007533044798124663,0.001150972899358822,0.0005155162576359546,0.24288206825401007
349,0.37106148993744287,0.001410528879377958,-0.00017979566144768754,0.22960750955061127,-0.00010628187976614732,0.24176178112786392,0.00290843642120451,0.25921225595972264,-0.0007532913773039602,0.0011510650393312767,0.0005155060040110155,0.24288436844934908
350,0.37106126712016146,0.0014104693152061935,-0.0001798109446799306,0.22960978882996383,-0.00010614227405705605,0.24176376803171115,0.002908436013869006,0.25921388631513337,-0.0007532794572747765,0.0011511490211020365,0.0005154966869738245,0.24288646530002742
351,0.371061063999022,0.0014104150165555884,-0.00017982488285894362,0.22961186661546412,-0.00010601502473168948,0.24176557927954373,0.0029084356394924217,0.25921537256801885,-0.0007532686114058519,0.001151225567975402,0.0005154882189909884,0.24288837678050598
352,0.3710608788332729,0.0014103655180006797,-0.00017983759394165228,0.22961376071765796,-0.00010589903705396649,0.24176723039954143,0.002908435295679495,0.2592167274517533,-0.0007532587415451186,0.0011512953389635086,0.0005154805210103324,0.2428901192767236
353,0.37106071003595914,0.0014103203952476235,-0.0001798491856055495,0.2296154873731113,-0.00010579331346123869,0.24176873554734934,0.002908434980158659,0.2592179625751307,-0.0007532497587165854,0.0011513589345289051,0.0005154735215948357,0.2428917077264325
354,0.3710605561603431,0.0014102792615003758,-0.00017985975613436079,0.22961706138345098,-0.00010569694490777174,0.241770107627367,0.0029084346907860457,0.25921908852158637,-0.0007532415822313229,0.0011514169018094495,0.0005154671561512866,0.24289315574714473
355,0.37106041588752253,0.0014102417641478362,-0.00017986939522911653,0.22961849624213268,-0.00010560910298461037,0.24177135840332403,0.0029084344255466163,0.2592201149396806,-0.0007532341388890851,0.0011514697393731515,0.0005154613662425505,0.2428944757527821
356,0.37106028801514085,0.0014102075817434385,-0.0001798781847504104,0.2296198042500178,-0.00010552903274525426,0.24177249859908814,0.0029084341825531042,0.259221050625612,-0.0007532273622608503,0.0011515179015456364,0.0005154560989733242,0.2428956790600259
357,0.3710601714470936,0.0014101764212514994,-0.000179886199397618,0.22962099662074573,-0.00010545604617332813,0.24177353799056767,0.002908433960043239,0.259221903598459,-0.0007532211920432683,0.001151561802349491,0.0005154513064414488,0.24289677598527412
358,0.37106006518414286,0.001410148015536795,-0.00017989350733022653,0.2296220835768017,-0.00010538951623412591,0.24177448548949457,0.0029084337563758636,0.2592226811687893,-0.0007532155734776369,0.0011516018190904083,0.000515446945246616,0.24289777593303585
359,0.37105996831536064,0.0014101221210757661,-0.00017990017073599913,0.22962307443710045,-0.00010532887145723421,0.24177534921980456,0.0029084335700260313,0.2592233900012203,-0.00075321045682631,0.0011516382956225756,0.0005154429760505457,0.2428986874765177
360,0.37105988001032686,0.0014100985158700668,-0.0001799062463505065,0.22962397769683432,-0.00010527359100255194,0.24177613658726893,0.00290843339957972,0.2592240361714614,-0.0007532057969006266,0.001151671545321968,0.0005154393631824775,0.24289951843109125
361,0.37105979951201656,0.0014100769975442496,-0.00017991178593205673,0.22962480110026862,-0.00010522320016618288,0.24177685434297283,0.0029084332437280306,0.25922462521832534,-0.0007532015526349622,0.0011517018537941705,0.0005154360742851222,0.2429002759212706
362,0.371059726130315,0.0014100573816115496,-0.00017991683669563624,0.22962555170710625,-0.00010517726628660718,0.24177750864118422,0.0029084331012612765,0.25922516219115005,-0.0007531976867022068,0.0011517294813404863,0.0005154330799965487,0.24290096644177203
363,0.37105965923610534,0.0014100394998929923,-0.00017992144170955534,0.22962623595298956,-0.00010513539501535479,0.241778105092109,0.0029084329710630254,0.2592256516930357,-0.0007531941651662462,0.0011517546652041854,0.0005154303536642488,0.24290159591317917
364,0.3710595982558787,0.0014100231990760194,-0.0001799256402577219,0.22962685970465677,-0.00010509722691943761,0.2417786488099837,0.0029084328521042056,0.25922609792026585,-0.0007531909571679962,0.0011517776216166751,0.0005154278710876594,0.24290216973268922
365,0.37105954266681984,0.001410008339400612,-0.00017992946817055436,0.22962742831022506,-0.00010506243438597384,0.24177914445691764,0.0029084327434372435,0.25922650469824865,-0.0007531880346412466,0.001151798547661373,0.0005154256102863624,0.24290269282037513
366,0.37105949199232746,0.0014099947934613282,-0.00017993295812729107,0.22962794664503058,-0.00010503071880174766,0.24177959628286044,0.002908432644190538,0.25922687551428475,-0.0007531853720556307,0.0011518176229718268,0.0005154235512910944,0.24290316966135977
367,0.3710594457979298,0.0014099824451154308,-0.00017993613993194142,0.2296284191534178,-0.00010500180798351334,0.24178000816203687,0.0029084325535630624,0.25922721354744205,-0.0007531829461838523,0.0011518350112787973,0.0005154216759552754,0.24290360434426284
368,0.37105940368756124,0.0014099711884873033,-0.00017993904076538323,0.229628849886836,-0.00010497545383631439,0.24178038362616122,0.0029084324708191596,0.25922752169579205,-0.0007531807358908382,0.0011518508618197987,0.0005154199677848122,0.24290400059625003
369,0.3710593653001678,0.0014099609270609706,-0.00017994168541527746,0.22962924253856892,-0.00010495143021986564,0.24178072589471614,0.0029084323952837357,0.2592278026012411,-0.0007531787219427564,0.0011518653106234542,0.0005154184117844103,0.24290436181498462
370,0.37105933030661276,0.0014099515728526856,-0.00017994409648625193,0.22962960047539532,-0.00010492953100400356,0.24178103790255473,0.0029084323263376794,0.259228058672168,-0.0007531768868336629,0.0011518784816797582,0.0005154169943186901,0.24290469109775498
371,0.3710592984068555,0.0014099430456568655,-0.00017994629459147855,0.22962992676645105,-0.00010490956829683135,0.24178132232506308,0.0029084322634135057,0.2592282921040622,-0.000753175214628529,0.0011518904880065165,0.0005154157029865615,0.24290499126802778
372,0.3710592693273795,0.0014099352723584058,-0.00017994829852767036,0.22963022420954046,-0.00010489137082987406,0.24178158160109833,0.002908432205991345,0.2592285048983385,-0.0007531736908206728,0.0011519014326210402,0.0005154145265075299,0.24290526489965414
373,0.37105924281884817,0.001409928186305941,-0.00017995012543475374,0.2296304953551222,-0.00010487478248642637,0.24178181795389916,0.0029084321535951764,0.2592286988794901,-0.0007531723022023937,0.0011519114094258101,0.000515413454618807,0.2429055143389361
374,0.3710592186539672,0.0014099217267405006,-0.00017995179094151595,0.2296307425281749,-0.00010485966096039237,0.2417820334101478,0.002908432105789274,0.2592288757107256,-0.0007531710367475266,0.0011519205040154152,0.000515412477982138,0.24290574172474272
375,0.37105919662553616,0.0014099158382745466,-0.000179953309298555,0.22963096784813009,-0.00010484587653391052,0.2417822298173471,0.0029084320621749716,0.25922903690822446,-0.0007531698835048093,0.0011519287944120973,0.000515411588099335,0.24290594900684812
376,0.37105917654467235,0.0014099104704171975,-0.00017995469349959997,0.22963117324704346,-0.00010483331096324501,0.24178240885966107,0.002908432022387661,0.2592291838541327,-0.0007531688325010627,0.001151936351736015,0.000515410777235678,0.24290613796264823
377,0.37105915823919156,0.0014099055771413373,-0.00017995595539207836,0.22963136048615945,-0.00010482185646342896,0.24178257207235557,0.002908431986093897,0.25922931780841063,-0.0007531678746530732,0.0011519432408161542,0.0005154100383505604,0.24290631021240014
378,0.3710591415521317,0.0014099011164890184,-0.00017995710577813962,0.229631531171012,-0.0001048114147828528,0.24178272085496216,0.002908431952988921,0.25922943991963315,-0.0007531670016877099,0.0011519495207471058,0.0005154093650344381,0.24290646723311393
379,0.37105912634040744,0.0014098970502116864,-0.0001799581545067011,0.22963168676519016,-0.00010480189635973118,0.24178285648327805,0.002908431922794209,0.2592295512348357,-0.0007531662060690784,0.0011519552453964723,0.0005154087514517366,0.242906610371217
380,0.3710591124735832,0.0014098933434423051,-0.00017995911055744212,0.22963182860288703,-0.00010479321955331784,0.24178298012030547,0.0029084318952553056,0.25922965270848997,-0.00075316548093253,0.0011519604638674582,0.0005154081922889127,0.24290674085409836
381,0.37105909983275515,0.0014098899643963942,-0.00017995998211737418,0.22963195790033922,-0.00010478530994306844,0.24178309282622384,0.0029084318701397137,0.2592297452106864,-0.0007531648200244657,0.0011519652209203352,0.0005154076827073217,0.2429068598006326
382,0.37105908830953144,0.0014098868840995097,-0.0001799607766508078,0.22963207576625508,-0.00010477809968996382,0.24178319556748037,0.002908431847235158,0.2592298295345936,-0.0007531642176477253,0.0011519695573567199,0.0005154072183004493,0.2429069682307735
383,0.3710590778051032,0.0014098840761388462,-0.00017996150096300837,0.22963218321132123,-0.0001047715269543748,0.24178328922507672,0.002908431826347774,0.25922990640325816,-0.0007531636686117296,0.001151973510369783,0.0005154067950550252,0.24290706707429957
384,0.37105906822939727,0.0014098815164367369,-0.00017996216125833496,0.2296322811568683,-0.00010476553536530018,0.24178337460212362,0.0029084318073005393,0.25922997647580365,-0.0007531631681873419,0.0011519771138634783,0.0005154064093156299,0.24290715717878622
385,0.37105905950030366,0.0014098791830442253,-0.00017996276319326058,0.2296323704427709,-0.0001047600735367074,0.24178345243072705,0.002908431789931881,0.25923004035308156,-0.0007531627120655827,0.001151980398743446,0.0005154060577526349,0.2429072393168735
386,0.3710590515429718,0.0014098770559528627,-0.00017996331192468942,0.22963245183464925,-0.00010475509462659685,0.2417835233782658,0.0029084317740943363,0.25923009858282275,-0.0007531622963202273,0.0011519833931822572,0.0005154057373329286,0.24290731419289102
387,0.3710590442891688,0.0014098751169231748,-0.0001799638121540486,0.22963252603043371,-0.00010475055593514232,0.2417835880531143,0.002908431759653277,0.2592301516643337,-0.0007531619173736521,0.0011519861228611965,0.0005154054452934073,0.24290738244889729
388,0.3710590376766942,0.0014098733493282296,-0.00017996426816751083,0.22963259366634947,-0.00010474641853830917,0.2417836470098591,0.0029084317464858956,0.25923020005277736,-0.0007531615719657656,0.0011519886111905288,0.0005154051791168143,0.24290744467018516
389,0.3710590316488467,0.0014098717380111613,-0.00017996468387258057,0.2296326553223718,-0.00010474264695397376,0.24178370075405434,0.002908431734480097,0.2592302441630758,-0.0007531612571257774,0.0011519908795104286,0.0005154049365096762,0.2429075013903005
390,0.37105902615393815,0.001409870269155063,-0.00017996506283158824,0.2296327115271992,-0.00010473920883744765,0.2417837497465569,0.002908431723533626,0.2592302843734676,-0.0007531609701464469,0.0011519929472740395,0.0005154047153824365,0.2429075530956173
391,0.3710590211448502,0.0014098689301646362,-0.0001799654082921562,0.22963276276278682,-0.00010473607470415264,0.24178379440747796,0.002908431713553181,0.2592303210287514,-0.0007531607085605711,0.0011519948322143351,0.00051540451383118,0.242907600229508
392,0.37105901657863016,0.0014098677095581444,-0.00017996572321492962,0.22963280946847905,-0.0001047332176765566,0.2417838351197858,0.0029084317044536677,0.2592303544432415,-0.000753160470119759,0.001151996550496258,0.0005154043301210652,0.2429076431961455
393,0.371059012416123,0.0014098665968689532,-0.00017996601029898372,0.22963285204477682,-0.00010473061325371689,0.24178387223258918,0.0029084316961574415,0.2592303849034637,-0.0007531602527749212,0.0011519981168554166,0.000515404162671302,0.24290768236396876
394,0.37105900862163543,0.0014098655825558757,-0.00017996627200491354,0.22963289085677183,-0.00010472823910108021,0.24178390606413136,0.0029084316885937015,0.2592304126706116,-0.0007531600546585422,0.0011519995447244575,0.0005154040100413938,0.2429077180688421
395,0.3710590051626299,0.0014098646579211859,-0.00017996651057584554,0.2296329262372771,-0.00010472607485892173,0.24178393690451863,0.0029084316816978396,0.2592304379827863,-0.0007531598740686319,0.001152000846348263,0.0005154038709186815,0.24290775061693523
396,0.37105900200944547,0.001409863815036205,-0.00017996672805668858,0.22963295848968074,-0.00010472410196770846,0.2417839650182084,0.002908431675410979,0.259230461057038,-0.0007531597094539419,0.0011520020328890514,0.0005154037441069143,0.24290778028734855
397,0.3710589991350437,0.001409863046673188,-0.0001799669263116633,0.2296329878905476,-0.00010472230350895421,0.2417839906462764,0.0029084316696793696,0.25923048209122723,-0.0007531595594006864,0.001152003114522066,0.0005154036285159482,0.24290780733450645
398,0.3710589965147766,0.0014098623462434634,-0.00017996710704020974,0.2296330146919906,-0.00010472066406003922,0.24178401400848426,0.002908431664454023,0.2592305012657212,-0.0007531594226202751,0.0011520041005228443,0.0005154035231522911,0.24290783199033897
399,0.3710589941261754,0.0014098617077408686,-0.00017996727179159878,0.22963303912383282,-0.00010471916956203749,0.24178403530516382,0.0029084316596902776,0.2592305187449406,-0.0007531592979382474,0.0011520049993468003,0.0005154034271104884,0.2429078544662705
400,0.3710589919487578,0.0014098611256902433,-0.00017996742197817284,0.22963306139557782,-0.00010471780719906159,0.241784054718935,0.002908431655347373,0.2592305346787691,-0.0007531591842840988,0.0011520058187017418,0.0005154033395653798,0.24290787495503285
401,0.37105898996385256,0.0014098605951004986,-0.00017996755888740598,0.2296330816982065,-0.00010471656528832927,0.24178407241627164,0.0029084316513881677,0.2592305492038392,-0.0007531590806821244,0.001152006565613962,0.0005154032597648862,0.24290789363231785
402,0.371058988154439,0.0014098601114218407,-0.00017996768369302977,0.2296331002058146,-0.00010471543318007741,0.24178408854892922,0.0029084316477787715,0.2592305624447031,-0.0007531589862430147,0.0011520072464885186,0.0005154031870235545,0.2429079106582839
403,0.3710589865050014,0.001409859670506728,-0.0001799677974649868,0.22963311707710543,-0.00010471440116610737,0.24178410325524605,0.0029084316444883017,0.2592305745149012,-0.0007531589001561578,0.0011520078671641257,0.0005154031207166798,0.24290792617892926
404,0.37105898500139584,0.0014098592685742911,-0.00017996790117869485,0.229633132456751,-0.00010471346039662318,0.24178411666132946,0.0029084316414885875,0.2592305855179355,-0.0007531588216826798,0.0011520084329632605,0.0005154030602748617,0.24290794032734414
405,0.3710589836307288,0.00140985890217797,-0.00017996799572329725,0.2296331464766323,-0.00010471260280427389,0.24178412888213724,0.002908431638753972,0.259230595548157,-0.0007531587501491196,0.0011520089487378285,0.0005154030051791265,0.24290795322485176
406,0.3710589823812468,0.0014098585681759,-0.00017996808190938636,0.22963315925697042,-0.00010471182103497026,0.24178414002246348,0.0029084316362610278,0.259230604691575,-0.0007531586849416121,0.001152009418910715,0.0005154029549564636,0.2429079649820488
407,0.3710589812422355,0.0014098582637040022,-0.00017996816047590301,0.22963317090735738,-0.00010471110838489906,0.24178415017783705,0.002908431633988408,0.2592306130265945,-0.0007531586255006067,0.0011520098475137942,0.0005154029091757168,0.24290797569975378
408,0.37105898020392786,0.001409857986151451,-0.0001799682320964319,0.2296331815276957,-0.0001047104587429124,0.2417841594353408,0.002908431631916629,0.2592306206246885,-0.0007531585713160426,0.0011520102382224428,0.0005154028674439209,0.24290798546987152
409,0.3710589792574203,0.0014098577331381934,-0.00017996829738504776,0.22963319120905534,-0.00010470986653822203,0.24178416787435825,0.00290843163002797,0.25923062755101073,-0.0007531585219230336,0.0011520105943870578,0.0005154028294028754,0.2429079943761813
410,0.3710589783945966,0.0014098575024946538,-0.00017996835690152818,0.2296332000344544,-0.00010470932669253353,0.24178417556725446,0.0029084316283062256,0.25923063386495465,-0.0007531584768977774,0.0011520109190618108,0.0005154027947260949,0.24290800249505512
411,0.37105897760805795,0.0014098572922430419,-0.00017996841115616944,0.22963320807957105,-0.00010470883457658033,0.2417841825799965,0.002908431626736676,0.25923063962066256,-0.0007531584358540017,0.0011520112150308808,0.0005154027631159884,0.24290800989611275
412,0.3710589768910597,0.001409857100580464,-0.00017996846061414933,0.22963321541339263,-0.00010470838597038751,0.24178418897271903,0.0029084316253058687,0.2592306448674898,-0.0007531583984395947,0.0011520114848322393,0.0005154027343012905,0.2429080166428186
413,0.3710589762374536,0.0014098569258633859,-0.00017996850569953758,0.22963322209880704,-0.00010470797702707936,0.24178419480023985,0.0029084316240015223,0.25923064965042814,-0.0007531583643335502,0.0011520117307794744,0.0005154027080347513,0.24290802279302612
414,0.3710589756416349,0.0014098567665935915,-0.0001799685467988717,0.22963322819314208,-0.00010470760423991338,0.24178420011253043,0.0029084316228124665,0.2592306540104914,-0.0007531583332433123,0.0011520119549816292,0.0005154026840909754,0.24290802839947362
415,0.3710589750984945,0.0014098566214053789,-0.0001799685842646081,0.22963323374865696,-0.00010470726441217024,0.24178420495514394,0.0029084316217285323,0.2592306579850674,-0.0007531583049021798,0.0011520121593612636,0.0005154026622645507,0.24290803351023668
416,0.3710589746033749,0.0014098564890537221,-0.00017996861841795033,0.22963323881299055,-0.00010470695462981493,0.241784209369606,0.002908431620740413,0.2592306616082382,-0.0007531582790670569,0.0011520123456709754,0.0005154026423681901,0.24290803816914042
417,0.37105897415203043,0.0014098563684036974,-0.0001799686495517479,0.22963324342956978,-0.00010470667223640554,0.24178421339377099,0.002908431619839642,0.2592306649110727,-0.0007531582555163331,0.0011520125155083866,0.0005154026242312141,0.24290804241613514
418,0.3710589737405908,0.0014098562584207404,-0.0001799686779329805,0.22963324763798207,-0.00010470641481039126,0.24178421706214626,0.0029084316190184953,0.25923066792189287,-0.0007531582340479855,0.0011520126703298814,0.0005154026076980191,0.24290804628763912
419,0.37105897336552796,0.0014098561581617252,-0.00017996870380497418,0.22963325147431476,-0.00010470618014430439,0.2417842204061884,0.0029084316182699387,0.25923067066651656,-0.0007531582144778837,0.0011520128114630647,0.0005154025926267749,0.24290804981685066
420,0.3710589730236256,0.0014098560667669445,-0.00017996872738957904,0.2296332549714647,-0.00010470596622587399,0.24178422345457273,0.002908431617587551,0.25923067316847914,-0.0007531581966381805,0.001152012940118168,0.0005154025788881939,0.242908053034033
421,0.37105897271195193,0.00140985598345268,-0.00017996874888902907,0.22963325815942007,-0.00010470577122069386,0.24178422623343937,0.002908431616965505,0.259230675449235,-0.000753158180375851,0.0011520130573984366,0.0005154025663644212,0.24290805596677367
422,0.37105897242783437,0.0014098559075044874,-0.0001799687684876755,0.22963326106551782,-0.0001047055934565818,0.24178422876661723,0.00290843161639844,0.2592306775283418,-0.0007531581655514252,0.0011520131643095448,0.0005154025549480303,0.24290805864022105
423,0.3710589721688366,0.0014098558382711298,-0.00017996878635357603,0.22963326371467788,-0.00010470543140919952,0.24178423107582844,0.0029084316158815102,0.25923067942362793,-0.0007531581520377557,0.0011520132617682801,0.0005154025445411023,0.24290806107730017
424,0.3710589719327377,0.0014098557751589054,-0.00017996880263990744,0.22963326612961696,-0.00010470528368898416,0.24178423318087472,0.0029084316154102774,0.2592306811513456,-0.0007531581397189405,0.0011520133506103467,0.0005154025350543594,0.24290806329890907
425,0.371058971717513,0.0014098557176266593,-0.0001799688174863198,0.22963326833104333,-0.0001047051490292164,0.24178423509980687,0.00290843161498071,0.2592306827263101,-0.0007531581284893379,0.0011520134315975872,0.0005154025264064286,0.2429080653240982
426,0.37105897152131706,0.0014098556651810181,-0.0001799688310201289,0.22963327033783432,-0.00010470502627519618,0.2417842368490799,0.0029084316145891144,0.2592306841620269,-0.0007531581182526238,0.0011520135054244708,0.0005154025185231386,0.2429080671702337
427,0.37105897134246746,0.0014098556173722694,-0.000179968843357389,0.2296332721671983,-0.00010470491437426065,0.24178423844369393,0.0029084316142321378,0.2592306854708072,-0.0007531581089209991,0.0011520135727240768,0.0005154025113369057,0.24290806885314625
428,0.37105897117943054,0.0014098555737904548,-0.0001799688546038809,0.2296332738348222,-0.00010470481236688321,0.24178423989732287,0.002908431613906722,0.2592306866638739,-0.000753158100414456,0.001152013634073482,0.0005154025047860617,0.24290807038726694
429,0.37105897103080826,0.0014098555340618592,-0.0001799688648560329,0.22963327535500594,-0.00010470471937830313,0.2417842412224317,0.0029084316136100737,0.25923068775145763,-0.000753158092660033,0.0011520136899987928,0.0005154024988144306,0.24290807178575094
430,0.37105897089532613,0.0014098554978457954,-0.00017996887420177675,0.2296332767407852,-0.00010470463461115408,0.24178424243038327,0.0029084316133396577,0.2592306887428845,-0.0007531580855912268,0.00115201374097955,0.0005154024933707996,0.24290807306059037
431,0.3710589707718224,0.0014098554648316983,-0.0001799688827212352,0.2296332780040432,-0.00010470455733855881,0.24178424353153583,0.0029084316130931548,0.2592306896466561,-0.0007531580791474173,0.0011520137874529402,0.0005154024884084838,0.242908074222717
432,0.3710589706592381,0.001409855434736497,-0.00017996889048747472,0.22963327915561235,-0.00010470448689789867,0.24178424453533184,0.00290843161286843,0.2592306904705223,-0.0007531580732733387,0.0011520138298174467,0.0005154024838849248,0.24290807528209624
433,0.37105897055660775,0.0014098554073021128,-0.00017996889756707668,0.2296332802053675,-0.00010470442268512616,0.24178424545037894,0.0029084316126635756,0.2592306912215477,-0.0007531580679186165,0.0011520138684363748,0.000515402479761336,0.24290807624781224
434,0.37105897046305125,0.0014098553822933014,-0.00017996890402073782,0.2296332811623103,-0.00010470436414963524,0.24178424628452372,0.0029084316124768387,0.25923069190617254,-0.0007531580630373424,0.0011520139036408686,0.0005154024760023249,0.2429080771281461
435,0.3710589703777664,0.001409855359495591,-0.00017996890990383093,0.22963328203464664,-0.00010470431078943751,0.24178424704491897,0.002908431612306618,0.2592306925302674,-0.000753158058587636,0.0011520139357328104,0.0005154024725756803,0.24290807793064675
436,0.3710589703000219,0.0014098553387135034,-0.00017996891526677065,0.22963328282985684,-0.00010470426214701248,0.24178424773808518,0.002908431612151436,0.259230693099184,-0.0007531580545313568,0.0011520139649874054,0.000515402469452005,0.24290807866219566
437,0.371058970229151,0.0014098553197688204,-0.00017996892015556017,0.22963328355475987,-0.00010470421780522646,0.2417842483699663,0.0029084316120099765,0.25923069361780077,-0.0007531580508337182,0.0011520139916554927,0.0005154024666045217,0.24290807932906588
438,0.37105897016454603,0.0014098553024991009,-0.00017996892461212316,0.22963328421557183,-0.00010470417738383475,0.2417842489459807,0.00290843161188102,0.25923069409056493,-0.0007531580474629959,0.0011520140159657498,0.0005154024640087852,0.2429080799369759
439,0.37105897010565303,0.0014098552867562678,-0.0001799689286746604,0.22963328481795922,-0.00010470414053624026,0.24178424947106777,0.0029084316117634714,0.25923069452153047,-0.0007531580443903015,0.001152014038126673,0.0005154024616425577,0.24290808049113863
440,0.371058970051967,0.0014098552724053017,-0.0001799689323780098,0.22963328536708755,-0.00010470410694645537,0.24178424994973013,0.0029084316116563154,0.25923069491439293,-0.0007531580415892776,0.0011520140583282886,0.0005154024594855445,0.24290808099630598
441,0.37105897000302746,0.001409855259323147,-0.00017996893575393064,0.22963328586766563,-0.00010470407632644728,0.24178425038607237,0.002908431611558634,0.25923069527252113,-0.0007531580390359112,0.0011520140767437993,0.0005154024575192347,0.2429080814568098
